"Name","RPKM","Total gene reads"
"AT1G06160","3.771350909","64"
"AT1G06170","0.0645807772","2"
"AT1G06180","16.0613880023","277"
"AT1G06190","45.4938845855","1224"
"AT1G06200","42.8957215985","770"
"AT1G06210","23.1203848154","703"
"AT1G06220","18.5503588951","1199"
"AT1G06225","0","0"
"AT1G06230","20.0404587281","1243"
"AT1G06240","6.90261015","194"
"AT1G06250","2.037708038","70"
"AT1G06265","0","74"
"AT1G06260","0.3131952631","7"
"AT1G06270","2.4543244588","69"
"AT1G06280","0","0"
"AT1G06290","54.6072754874","2376"
"AT1G06310","0.0530061548","2"
"AT1G06320","0","0"
"AT1G06330","0","0"
"AT1G06340","0","0"
"AT1G06350","3.8641486875","81"
"AT1G06360","24.0494722037","511"
"AT1G06380","6.0445371215","105"
"AT1G06390","49.2774355021","1583"
"AT1G06400","76.8059183568","1408"
"AT1G06410","58.1099694435","3385"
"AT1G06420","2.0874082341","39"
"AT1G06430","64.4469045699","2661"
"AT1G06440","2.3296395264","71"
"AT1G06450","2.822577745","71"
"AT1G06460","39.5127160971","890"
"AT1G06470","13.9641953319","505"
"AT1G06475","3.6706522594","37"
"AT1G06480","0","0"
"AT1G06490","1.0164600398","118"
"AT1G06500","8.0224725907","135"
"AT1G06515","20.6536923313","265"
"AT1G06510","13.6794698282","287"
"AT1G06520","7.1223533313","259"
"AT1G06530","44.3594927983","811"
"AT1G06540","1.4754891756","11"
"AT1G06550","27.746787773","810"
"AT1G06560","7.1181748283","273"
"AT1G06570","23.8297457671","676"
"AT1G06580","1.4437202699","54"
"AT1G06590","5.5851137244","321"
"AT1G06610","0","0"
"AT1G06620","93.3747315716","2290"
"AT1G06630","8.1866241041","485"
"AT1G06640","118.5514245972","3272"
"AT1G06645","11.0481775609","281"
"AT1G06650","60.8719174372","1513"
"AT1G06660","2.5584700414","80"
"AT1G06670","10.8997512443","1024"
"AT1G06680","593.9235306509","12401"
"AT1G06690","28.9908176869","744"
"AT1G06700","40.498651478","1365"
"AT1G06710","1.9100360036","119"
"AT1G06720","10.321198451","717"
"AT1G06730","6.6346575816","238"
"AT1G06750","0.7365536933","34"
"AT1G06760","97.4921781502","1939"
"AT1G06770","7.5919772812","305"
"AT1G06780","6.7658647292","310"
"AT1G06790","7.5566625695","200"
"AT1G06800","8.1054478612","302"
"AT1G06810","0.0900843518","1"
"AT1G06820","15.917756252","587"
"AT1G06830","14.8831836137","137"
"AT1G06840","8.4323957984","509"
"AT1G06850","8.9005859435","237"
"AT1G06860","0","0"
"AT1G06870","14.8616752854","459"
"AT1G06880","0","0"
"AT1G06890","47.2540110884","1504"
"AT1G06900","14.193551109","887"
"AT1G06910","3.5904038125","102"
"AT1G06920","0","0"
"AT1G06923","0","0"
"AT1G06925","0","1"
"AT1G06930","0","0"
"AT1G06950","57.9901569109","3510"
"AT1G06960","10.2581694382","209"
"AT1G06970","0.1321960729","6"
"AT1G06980","0.1387139577","2"
"AT1G06990","0","0"
"AT1G07000","96.2784521469","3567"
"AT1G07010","11.6934247411","349"
"AT1G07020","30.1981726477","378"
"AT1G07025","0","0"
"AT1G07030","15.6003896459","437"
"AT1G07040","31.0313717194","951"
"AT1G07050","14.8843573561","230"
"AT1G07051","0","0"
"AT1G07060","0.1496899598","2"
"AT1G07070","22.2307813381","234"
"AT1G07080","53.1948097463","1205"
"AT1G07090","8.2030256691","141"
"AT1G07100","0","0"
"AT1G07110","34.5202085563","1704"
"AT1G07119","0","17"
"AT1G07120","0.635950969","16"
"AT1G07128","0","81"
"AT1G07130","10.7661144133","188"
"AT1G07135","578.9673295342","7725"
"AT1G07140","126.2694519023","3301"
"AT1G07150","4.2403335907","129"
"AT1G07160","9.6571042161","261"
"AT1G07170","17.4852281668","299"
"AT1G07175","0.4094132109","2"
"AT1G07180","2.2705488808","74"
"AT1G07190","0","0"
"AT1G07200","9.4659056731","603"
