"Name","RPKM","Total gene reads"
"AT1G07230","21.6453954949","786"
"AT1G07240","9.1113205903","282"
"AT1G07250","18.2024452281","533"
"AT1G07260","1.2863582594","39"
"AT1G07270","0.4125333251","11"
"AT1G07280","26.2106808773","1016"
"AT1G07290","0.5421866559","11"
"AT1G07300","6.1964189241","80"
"AT1G07310","26.0160038862","664"
"AT1G07320","108.2031252735","2641"
"AT1G07330","0.1659755069","6"
"AT1G07340","0","0"
"AT1G07350","82.8633787611","2433"
"AT1G07360","26.2907561368","784"
"AT1G07370","8.1645375934","148"
"AT1G07380","4.3548710243","180"
"AT1G07390","2.0102259486","127"
"AT1G07400","69.9061986069","1002"
"AT1G07410","2.2621032662","30"
"AT1G07420","12.7136065311","323"
"AT1G07430","4.574420162","146"
"AT1G07440","12.5336939438","280"
"AT1G07450","0.7590613182","14"
"AT1G07460","0","0"
"AT1G07470","28.6498761521","787"
"AT1G07473","0.06161212","1"
"AT1G07476","0.1524219514","2"
"AT1G07480","20.2532696835","755"
"AT1G07485","1.0319564749","13"
"AT1G07490","0.7980784888","9"
"AT1G07500","8.6026949397","48"
"AT1G07510","22.2487976368","1147"
"AT1G07520","8.2271141982","324"
"AT1G07530","22.3469613057","1095"
"AT1G07540","0.0300737448","1"
"AT1G07550","0","0"
"AT1G07560","0.0652862372","3"
"AT1G07570","8.6732290006","287"
"AT1G07580","0","0"
"AT1G07590","559.0240661152","23447"
"AT1G07600","1.6501333004","4"
"AT1G07610","74.7434558409","606"
"AT1G07615","3.3139166006","95"
"AT1G07620","33.3314066422","1207"
"AT1G07630","34.7036595824","1425"
"AT1G07640","11.7551928468","383"
"AT1G07650","30.8525932162","1900"
"AT1G07645","0","0"
"AT1G07660","26.9959046224","344"
"AT1G07670","21.803167457","1361"
"AT1G07680","0","0"
"AT1G07690","0","0"
"AT1G07700","60.0068744799","1716"
"AT1G07705","9.9359292228","457"
"AT1G07702","0","0"
"AT1G07710","0.1744166632","7"
"AT1G07720","40.1576770207","1269"
"AT1G07725","0.8521016011","37"
"AT1G07728","0","210"
"AT1G07740","1.2636743164","59"
"AT1G07730","0","0"
"AT1G07745","3.3309871677","100"
"AT1G07747","0","0"
"AT1G07750","24.6802292111","613"
"AT1G07760","0","0"
"AT1G07770","193.9359961352","2495"
"AT1G07780","3.5901548834","105"
"AT1G07790","24.5211166581","314"
"AT1G07795","0.0834744851","1"
"AT1G07810","19.1338120222","1177"
"AT1G07820","25.431665067","327"
"AT1G07830","13.6631037277","209"
"AT1G07840","11.1181907647","301"
"AT1G07850","0.0350120534","2"
"AT1G07870","19.4331874915","787"
"AT1G07860","0","0"
"AT1G07880","1.7349204474","43"
"AT1G07885","0","1"
"AT1G07890","693.9783040411","19433"
"AT1G07900","31.9240632527","330"
"AT1G07901","4.4650665777","12"
"AT1G07910","3.7018261331","269"
"AT1G07920","211.7538416579","6635"
"AT1G07930","271.8254449428","8632"
"AT1G07940","152.7947764423","5469"
"AT1G07950","12.158331416","170"
"AT1G07960","14.0993866349","331"
"AT1G07970","6.0812225575","260"
"AT1G07980","11.2601716632","209"
"AT1G07985","0.3032202336","4"
"AT1G07990","25.7505999688","1323"
"AT1G08000","4.8533634378","138"
"AT1G08005","0","0"
"AT1G08010","9.1248860593","227"
"AT1G08030","8.1504414862","278"
"AT1G08032","0","0"
"AT1G08035","0.3939764627","4"
"AT1G08040","8.3431308682","244"
"AT1G08050","29.3085685528","1186"
"AT1G08060","4.751332227","553"
"AT1G08065","0","0"
"AT1G08070","0.3773295699","16"
"AT1G08080","0.0662742711","1"
"AT1G08090","0.1498147339","5"
"AT1G08100","0","0"
"AT1G08110","64.5940866284","1422"
"AT1G08115","0","29"
"AT1G08120","0.1087480399","2"
"AT1G08125","9.9026965076","231"
"AT1G08130","9.561656384","462"
"AT1G08135","0","0"
"AT1G08140","0","0"
"AT1G08150","0","0"
"AT1G08160","6.0219968266","97"
